J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
0,1,2.5,0.9520987578126787,0.0,0.5064910241081124,9.199717283616328e-19,5
0,1,2.5,0.859448605129259,0.0,-0.009231104137018917,-9.685865208771341e-18,5
0,1,2.5,-0.5583661994085889,0.7962802467318539,-0.0004555720182113361,1.4110025196634396e-05,5
0,1,2.5,-0.5583661994085889,-0.7962802467318539,-0.0004555720182113669,-1.4110025196666705e-05,5
1,1,2.5,-0.004434379251739173,0.7307707438759029,-9.913078645284188e-05,-0.0012363036419348532,5
1,1,2.5,-0.004434379251739173,-0.7307707438759029,-9.913078645291994e-05,0.0012363036419356242,5
1,1,2.5,0.9512398121890635,0.0,0.5002144480709055,1.223074949168652e-16,5
1,1,2.5,0.887435108014089,0.0,-0.001871477853648499,-6.141971412039085e-17,5
2,1,2.5,0.9483217329122748,0.0,0.49622370910246555,-4.6612449921715684e-18,5
2,1,2.5,0.7671695063460265,0.0,-0.0031613681736568575,1.1939998612569294e-17,5
2,1,2.5,-0.7850373723039837,0.46698999842773264,0.0007112524278567892,2.798142152014415e-05,5
2,1,2.5,-0.7850373723039837,-0.46698999842773264,0.0007112524278567579,-2.798142152010219e-05,5
5,1,2.5,0.9321231092570749,0.0,0.45801628045192644,-2.0308463221136543e-18,5
5,1,2.5,0.1647773872091304,0.0,0.04370483100346899,1.9961312771084303e-17,5
5,1,2.5,-0.0903014152778481,0.9545138285595456,7.200885289892632e-05,-0.0005175555538928587,5
5,1,2.5,-0.0903014152778481,-0.9545138285595456,7.200885289892415e-05,0.0005175555538928544,5
10,1,2.5,0.8925346240175889,0.0,0.3581793346836256,-1.0965766011348542e-17,5
10,1,2.5,0.3078432100376201,0.0,0.11022940918941605,1.645232065453136e-16,5
10,1,2.5,0.4112643319091791,0.5477927512384188,0.006359716314420227,0.007776177738478702,5
10,1,2.5,0.4112643319091791,-0.5477927512384188,0.006359716314420192,-0.007776177738478841,5
20,1,2.5,0.840465253662478,0.0,0.16263960970869323,3.318042905010709e-17,5
20,1,2.5,0.6402859440041913,0.35052053770812197,0.08543469444027273,-0.019464798597034642,5
20,1,2.5,0.6402859440041913,-0.35052053770812197,0.0854346944402728,0.019464798597034604,5
20,1,2.5,0.29156650133383066,0.0,0.28202716575027803,7.207461097716252e-17,5
0,2.5,0,0.8888627651093602,0.0,0.5007804138386156,5.915543280749122e-18,5
0,2.5,0,-0.5113331485167919,0.0,0.0074936685679672,1.611301080100136e-18,5
0,2.5,0,-0.08016949960582098,0.8643178265104959,0.0014114716264173027,-0.0014979138059451928,5
0,2.5,0,-0.08016949960582098,-0.8643178265104959,0.0014114716264173382,0.0014979138059452416,5
1,2.5,0,0.8889681441107372,0.0,0.49748922941057677,-5.7226317351549106e-18,5
1,2.5,0,-0.6013497248849548,0.44026941425561833,-0.0012825410753182322,-0.005821037426904737,5
1,2.5,0,-0.6013497248849548,-0.44026941425561833,-0.001282541075318121,0.0058210374269047505,5
1,2.5,0,-0.5820501212873191,0.0,0.014087878305306757,-7.911078719972984e-18,5
2,2.5,0,0.17379473786233068,0.7010015966405904,0.004060889964961786,0.002078055261813693,5
2,2.5,0,0.17379473786233068,-0.7010015966405904,0.004060889964961564,-0.002078055261813381,5
2,2.5,0,0.8894165599030733,0.0,0.4904460866787832,4.1305016325604396e-17,5
2,2.5,0,0.5850471031728013,0.0,0.010539204008237463,2.223639908856888e-17,5
5,2.5,0,0.8885913226005987,0.0,0.4534397472436214,-2.8269197767607984e-18,5
5,2.5,0,-0.05395365701801978,0.0,-0.08987711196735869,-2.0013839489966237e-16,5
5,2.5,0,-0.5490453209618423,0.7302762711247014,-0.00166687140947237,-0.0005457330112940422,5
5,2.5,0,-0.5490453209618423,-0.7302762711247014,-0.0016668714094723901,0.0005457330112940545,5
10,2.5,0,0.8880771091306596,0.0,0.3577948879985575,-1.8037753671550313e-17,5
10,2.5,0,-0.17570592400711849,0.31602702513274267,-0.04274899138182005,-0.03418253741089863,5
10,2.5,0,-0.17570592400711849,-0.31602702513274267,-0.04274899138182016,0.03418253741089835,5
10,2.5,0,0.5434727228454661,0.0,-0.01642423003550438,1.7304637379506244e-17,5
20,2.5,0,0.8810957566291968,0.0,0.19618980684931817,-1.8499355239261513e-17,5
